prdtNum,name,desc,price,tamnao_category,shop_category,import_status,customs_note,line_note,thumbnail,url
"SV00001025","참가자미(특변한정형) 1kg 2마리 특대","제주 직송 무료배송","31000","수산품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001025_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001025"
"SV00001122","차롱 고등어(특선급) 4Kg 선물세트","제주 직송 무료배송","137000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00001122_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001122"
"SV00001123","차롱 고등어(감동형) 특대 4Kg 선물세트","무료배송","141000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00001123_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001123"
"SV00001125","차롱 전복(장인급) 4년산 1.5kg","제주 직송 무료배송","126000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00001125_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001125"
"SV00004287","차롱 전복 + 은갈치 + 노르웨이고등어살","","105000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00004287_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004287"
"SV00003573","흑산도 홍어(고품질 만족도) 250g(숙성 선택형)","무료배송","30000","수산품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003573_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003573"
"SV00003571","참굴비 17호 6마리 24~25cm VIP(장인급)","제주직송 무료배송","268000","수산품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003571_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003571"
"SV00003570","참굴비(장인급) 16호 5마리 24~25cm VIP","제주직송 무료배송","231000","수산품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003570_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003570"
"SV00003341","국산 홍어(차별화된 품질) 250g(숙성 선택형)","무료배송","21000","수산품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003341_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003341"
"SV00002988","차롱 참조기(명작급) 왕특대 18마리 선물세트","제주 직송 무료배송","315000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00002988_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002988"
"SV00002987","차롱 참조기(특선급) 특대 24마리 선물세트","제주 직송 무료배송","283000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00002987_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002987"
"SV00002895","생물 은갈치(한끼용) 소 10Kg 58~65마리","제주 직송 무료배송","113000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00002895_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002895"
"SV00002894","생물 은갈치(알뜰형) 소 10Kg 48~55마리","제주 직송 무료배송","145000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00002894_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002894"
"SV00004420","고등어살(상품) 2.5kg(15~17팩)","2.5kg(15~17팩), 제조원 : 제주우진수산","43000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00004420_1.gif","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004420"
"SV00004418","고등어살(상품) 1.6kg(9~10팩)","1.6kg(9~10팩), 제조원 : 제주우진수산","28000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00004418_1.gif","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004418"
"SV00004421","제주우진수산 삼치살 3kg(9-11팩)","삼치살 3kg(9-11팩)","52800","수산품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004421_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004421"
"SV00004417","제주우진모듬세트 특호(옥돔+갈치+고등어살)","옥돔 400g이상 3마리, 갈치 550g이상 3마리, 진공고등어살 2kg(9~10팩) / 제조원:제주우진수산","205000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00004417_1.gif","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004417"
"SV00002893","생물 은갈치(실속형) 중 10Kg 38~45마리","제주 직송 무료배송","149000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00002893_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002893"
"SV00002892","생물 은갈치(만족형) 중 10Kg 28~35마리","제주 직송 무료배송","157000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00002892_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002892"
"SV00002891","생물 은갈치(표준형) 대 10Kg 22~25마리","제주 직송 무료배송","297000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00002891_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002891"
"SV00002890","생물 은갈치(고급형) 특대 10Kg 18~20마리","제주 직송 무료배송","419000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00002890_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002890"
"SV00002889","생물 은갈치(프리미엄) 왕특대 10Kg 7~13마리","제주 직송 무료배송","451000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00002889_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002889"
"SV00002004","생물 은갈치(프리미엄) 왕특대 Kg 옵션선택","제주 직송 무료배송","130000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00002004_2.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002004"
"SV00002003","생물 은갈치(고급형) 특대 Kg 옵션선택","제주 직송 무료배송","85500","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00002003_2.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002003"
"SV00001881","민어굴비(품위형) 2.4~2.5Kg 3마리 왕특대","제주직송 무료배송","76000","수산품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001881_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001881"
"SV00001818","오분자기(진한 풍미의 프리미엄) 500g","제주직송 무료배송","62000","수산품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001818_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001818"
"SV00001817","오분자기(우아한 깊은 맛) 350g","제주직송 무료배송","48000","수산품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001817_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001817"
"SV00001806","자숙 보말(바다의 풍미) 300g","제주직송 무료배송","44000","수산품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001806_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001806"
"SV00001805","자숙 보말(바다의 풍미) 200g","제주직송 무료배송","34000","수산품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001805_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001805"
"SV00001774","성게알(진귀한 맛) 500g","제주직송 무료배송","118000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00001774_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001774"
"SV00001303","차롱 은갈치 대 3마리 + 참옥돔 대 6마리","제주 직송 무료배송","203000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00001303_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001303"
"SV00001302","차롱 은갈치 대 6마리 + 참옥돔 중 3마리","제주직송 무료배송","192000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00001302_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001302"
"SV00001301","차롱 은갈치 대 3마리 + 참옥돔 중 6마리","제주 직송 무료배송","167000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00001301_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001301"
"SV00001300","전복살(차별화된 품질)","제주직송 무료배송","115000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00001300_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001300"
"SV00001295","민어굴비(명작형) 1.6~2Kg 5마리 대","제주직송 무료배송","58000","수산품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001295_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001295"
"SV00001128","차롱 大 참민어굴비 (1.6~2kg 5마리)","제주직송 무료배송","88000","수산품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001128_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001128"
"SV00001127","민어굴비(고품격) 1.2~1.4kg 5마리","제주직송 무료배송","81000","수산품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001127_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001127"
"SV00001126","차롱 전복(장인급) 5년산 1.5kg","제주 직송 무료배송","142000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00001126_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001126"
"SV00001022","노르웨이 고등어살(프리미엄) 1Kg 5~6팩 특대","제주직송 무료배송","37000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00001022_2.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001022"
"SV00001021","노르웨이 자반고등어(프리미엄) 2Kg 4~5마리 특대","무료배송","60000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00001021_2.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001021"
"SV00000444","참조기(만족형) 대 + 고등어 혼합","제주직송 무료배송","106000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00000444_2.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00000444"
"SV00000445","참조기(고급형) 특대 + 고등어 혼합","제주직송 무료배송","146000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00000445_2.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00000445"
"SV00000446","참조기(프리미엄) 왕특대 + 고등어 혼합","제주직송 무료배송","168000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00000446_2.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00000446"
"SV00000447","은갈치 + 참옥돔 + 참조기 혼합","제주직송 무료배송","162000","수산품","food","restricted","신선 수산물 — 다수 국가에서 검역 대상이에요.","선내 냉장 보관이 제한됩니다.","https://www.tamnao.com/data/sv/thumb/SV00000447_2.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00000447"
